image,xmin,ymin,xmax,ymax,label,confidence,x_size,y_size
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561687360_10_3_527+DOLORES+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg",2,92,90,438,0,0.9892746806144714,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561687360_10_3_527+DOLORES+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg",339,144,636,447,0,0.997962474822998,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561687360_10_3_527+DOLORES+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg",100,38,307,458,0,0.9993686079978943,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561687573_10_4_1575+SACRAMENTO+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-20.jpg",480,67,636,522,0,0.9901518821716309,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561687573_10_4_1575+SACRAMENTO+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-20.jpg",24,6,454,491,0,0.9991511106491089,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561687091_10_3_363+ARGUELLO+BL+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg",541,16,635,460,0,0.18588684499263763,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561687091_10_3_363+ARGUELLO+BL+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg",58,6,473,477,0,0.5488874316215515,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561687091_10_3_363+ARGUELLO+BL+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg",1,139,137,457,0,0.985912561416626,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561688018_10_2_102+SOUTH+PARK++SAN+FRANCISCO+Non-Compliant.jpg",65,312,168,411,0,0.5600084066390991,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561688018_10_2_102+SOUTH+PARK++SAN+FRANCISCO+Non-Compliant.jpg",223,297,333,415,0,0.7365627288818359,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561685162_10_3_1499+UNION+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg",245,177,640,505,0,0.9954119324684143,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561685922_10_3_2815+BRYANT+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg",108,254,257,438,0,0.9509152173995972,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561685922_10_3_2815+BRYANT+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg",0,171,115,435,0,0.9659567475318909,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561685922_10_3_2815+BRYANT+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg",257,210,395,442,0,0.9905643463134766,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561685107_10_3_864+GREENWICH+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg",499,7,637,473,0,0.7623305916786194,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561685107_10_3_864+GREENWICH+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg",1,12,110,468,0,0.9890352487564087,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561685107_10_3_864+GREENWICH+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg",93,40,507,450,0,0.9945802092552185,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561687943_10_2_1025+POWELL+ST+SAN+FRANCISCO+Non-Compliant.jpg",528,217,638,497,0,0.6656345129013062,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561687943_10_2_1025+POWELL+ST+SAN+FRANCISCO+Non-Compliant.jpg",334,168,606,482,0,0.9283088445663452,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561687943_10_2_1025+POWELL+ST+SAN+FRANCISCO+Non-Compliant.jpg",0,103,366,445,0,0.9982870221138,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561686691_10_3_1538+CLAY+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg",523,23,637,453,0,0.9784445762634277,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561686691_10_3_1538+CLAY+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg",0,76,157,481,0,0.9966217279434204,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561686691_10_3_1538+CLAY+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg",150,0,470,495,0,0.9994242191314697,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561687855_10_4_3423+19TH+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-20.jpg",14,262,253,473,0,0.841895341873169,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561687855_10_4_3423+19TH+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-20.jpg",249,52,598,445,0,0.9956377148628235,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_non_vulnerable_1561686575_10_0_626+POLK+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg",0,5,124,462,0,0.9779170751571655,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_non_vulnerable_1561686575_10_0_626+POLK+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg",490,10,640,480,0,0.9833359122276306,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_non_vulnerable_1561686575_10_0_626+POLK+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg",104,11,505,455,0,0.9994636178016663,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561685547_10_3_4334+FULTON+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg",2,243,131,472,0,0.9239644408226013,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561685547_10_3_4334+FULTON+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg",119,199,321,463,0,0.9826014041900635,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561685547_10_3_4334+FULTON+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg",488,207,640,458,0,0.9972344636917114,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561685547_10_3_4334+FULTON+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg",322,211,487,452,0,0.9983951449394226,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561685391_10_3_131+CENTRAL+AVE+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg",593,151,638,443,0,0.28988322615623474,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561685391_10_3_131+CENTRAL+AVE+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg",1,145,74,458,0,0.6955661773681641,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561685391_10_3_131+CENTRAL+AVE+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg",401,115,610,502,0,0.9969969391822815,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561685391_10_3_131+CENTRAL+AVE+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg",73,162,227,456,0,0.9973776936531067,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561685391_10_3_131+CENTRAL+AVE+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg",213,129,417,462,0,0.9976744651794434,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561685392_10_3_210+DIVISADERO+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg",218,130,526,476,0,0.25998765230178833,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561685392_10_3_210+DIVISADERO+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg",0,190,89,500,0,0.41230395436286926,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561686258_10_4_305+SAN+CARLOS+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg",558,0,640,548,0,0.22025248408317566,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561686258_10_4_305+SAN+CARLOS+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg",468,44,631,491,0,0.2557087540626526,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561686258_10_4_305+SAN+CARLOS+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg",342,41,445,503,0,0.7206752300262451,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561686258_10_4_305+SAN+CARLOS+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg",113,145,250,450,0,0.7746796607971191,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561685827_10_3_637+CASTRO+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg",464,106,640,429,0,0.9905990958213806,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561685827_10_3_637+CASTRO+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg",7,59,225,497,0,0.9976662993431091,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561685827_10_3_637+CASTRO+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg",235,111,490,441,0,0.9980385899543762,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561685894_10_3_1106+18TH+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg",0,170,456,493,0,0.14051206409931183,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561685894_10_3_1106+18TH+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg",37,187,239,463,0,0.4709315598011017,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561685894_10_3_1106+18TH+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg",408,251,607,494,0,0.8837991952896118,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561685894_10_3_1106+18TH+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg",230,180,424,471,0,0.980231523513794,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561685531_10_3_300+CABRILLO+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg",4,145,482,457,0,0.12468179315328598,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561685531_10_3_300+CABRILLO+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg",168,84,623,469,0,0.744309663772583,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561684968_10_2_1312+JACKSON+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg",2,40,350,516,0,0.9912883043289185,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561684968_10_2_1312+JACKSON+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg",397,0,640,474,0,0.9990880489349365,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561686076_10_4_1741+GREENWICH+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg",3,183,72,468,0,0.5101838111877441,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561686076_10_4_1741+GREENWICH+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg",59,203,270,465,0,0.9862045645713806,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561686076_10_4_1741+GREENWICH+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg",277,134,501,474,0,0.9931524991989136,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561687998_10_2_7700+GEARY+BL+SAN+FRANCISCO+Non-Compliant.jpg",483,322,580,400,0,0.2554784417152405,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561687998_10_2_7700+GEARY+BL+SAN+FRANCISCO+Non-Compliant.jpg",62,337,174,407,0,0.3026354908943176,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561687998_10_2_7700+GEARY+BL+SAN+FRANCISCO+Non-Compliant.jpg",187,206,415,420,0,0.9974167943000793,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561688087_10_4_1901+DIVISADERO+ST+SAN+FRANCISCO+Non-Compliant.jpg",483,62,637,495,0,0.772666335105896,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561688087_10_4_1901+DIVISADERO+ST+SAN+FRANCISCO+Non-Compliant.jpg",172,27,497,510,0,0.960192859172821,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561686817_10_3_1755+PINE+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg",334,143,510,443,0,0.9826843738555908,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561686817_10_3_1755+PINE+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg",499,126,637,421,0,0.9877406358718872,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561686817_10_3_1755+PINE+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg",2,108,149,501,0,0.9918383955955505,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561686817_10_3_1755+PINE+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg",142,109,337,454,0,0.993822455406189,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561685157_10_3_3126+SCOTT+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg",0,61,154,502,0,0.9921907186508179,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561685157_10_3_3126+SCOTT+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg",113,41,569,490,0,0.9952294230461121,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561687411_10_3_205+CHATTANOOGA+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg",498,211,629,465,0,0.3901946246623993,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561687411_10_3_205+CHATTANOOGA+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg",60,172,418,502,0,0.6449304223060608,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561685404_10_3_180+11TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg",0,242,62,452,0,0.37274372577667236,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561685404_10_3_180+11TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg",63,251,157,460,0,0.9159085154533386,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561685404_10_3_180+11TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg",162,90,333,462,0,0.9865404963493347,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561685404_10_3_180+11TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg",416,65,639,479,0,0.9957225322723389,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561685163_10_3_2552+GOUGH+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg",8,44,145,508,0,0.3223787546157837,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561685163_10_3_2552+GOUGH+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg",137,38,392,503,0,0.9916713833808899,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561685163_10_3_2552+GOUGH+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg",396,19,640,471,0,0.9977460503578186,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561686878_10_3_3535+WASHINGTON+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg",231,282,502,454,0,0.43366938829421997,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561686878_10_3_3535+WASHINGTON+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg",240,47,494,487,0,0.586607813835144,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561686878_10_3_3535+WASHINGTON+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg",0,120,222,466,0,0.9817174077033997,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561687658_10_4_401+HAIGHT+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-20.jpg",0,11,640,538,0,0.9941933751106262,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561687477_10_3_1462+VALENCIA+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg",492,37,637,441,0,0.5850817561149597,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561687477_10_3_1462+VALENCIA+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg",0,0,640,640,0,0.9388031363487244,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561685164_10_3_1868+VALLEJO+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg",266,189,355,343,0,0.10011043399572372,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561685164_10_3_1868+VALLEJO+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg",589,153,640,441,0,0.13488060235977173,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561685164_10_3_1868+VALLEJO+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg",256,167,368,452,0,0.15648211538791656,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561685164_10_3_1868+VALLEJO+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg",0,242,60,445,0,0.8125753998756409,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561685164_10_3_1868+VALLEJO+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg",56,136,231,452,0,0.9986700415611267,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561685219_10_3_355+LAGUNA+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg",0,104,638,447,0,0.19378140568733215,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561685219_10_3_355+LAGUNA+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg",315,118,540,474,0,0.7427501678466797,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561685219_10_3_355+LAGUNA+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg",6,74,296,460,0,0.9868758916854858,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561687508_10_3_36+ADDISON+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg",420,225,623,446,0,0.24491608142852783,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561687508_10_3_36+ADDISON+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg",38,41,372,487,0,0.276150107383728,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561687508_10_3_36+ADDISON+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg",1,39,138,489,0,0.36254334449768066,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561687508_10_3_36+ADDISON+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg",575,236,640,423,0,0.4591907262802124,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561687508_10_3_36+ADDISON+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg",274,111,384,440,0,0.5561214685440063,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561687508_10_3_36+ADDISON+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg",393,228,549,400,0,0.7566225528717041,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561684967_10_2_267+GREEN+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg",233,99,621,446,0,0.9984307289123535,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561685119_10_3_1447+JONES+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg",363,94,569,500,0,0.9674198627471924,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561685119_10_3_1447+JONES+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg",2,32,181,454,0,0.9863987565040588,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561685119_10_3_1447+JONES+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg",184,83,363,448,0,0.9958476424217224,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561685135_10_3_1440+SACRAMENTO+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg",457,27,640,450,0,0.9811772108078003,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561685135_10_3_1440+SACRAMENTO+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg",0,77,109,478,0,0.991737961769104,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561685135_10_3_1440+SACRAMENTO+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg",103,13,453,465,0,0.9995996952056885,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561686927_10_3_924+DIVISADERO+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg",12,0,202,548,0,0.4404504597187042,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561686927_10_3_924+DIVISADERO+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg",446,33,624,460,0,0.9659014344215393,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561686927_10_3_924+DIVISADERO+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg",33,0,455,552,0,0.9868578314781189,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561686638_10_3_420+VALLEJO+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg",157,19,498,623,0,0.6775534152984619,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561686638_10_3_420+VALLEJO+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg",440,144,631,595,0,0.8464601039886475,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561685158_10_3_1555+GREENWICH+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg",615,103,638,517,0,0.10488685965538025,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561685158_10_3_1555+GREENWICH+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg",598,133,640,459,0,0.32652971148490906,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561685158_10_3_1555+GREENWICH+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg",0,48,175,437,0,0.9801149368286133,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561685158_10_3_1555+GREENWICH+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg",177,76,391,453,0,0.9967318177223206,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561685158_10_3_1555+GREENWICH+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg",406,86,607,502,0,0.9987131953239441,640,640
"/home/ubuntu/logohunter/data/houses_SF/view_vulnerable_1561686833_10_3_616+HAYES+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg",0,58,102,486,0,0.8735613822937012,640,640
